iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
GBR,Europe,United Kingdom,19/02/2022,18585423,39218,45629.714,186750,121,130.143,276235.668,582.898,678.196,2775.671,1.798,1.934,0.75,328,4.875,11511,171.088,,,8589,127.659,458335516,591617,6812.254,8.793,851390,12.654,0.0539,18.5,tests performed,139447647,52568119,48875329,38004199,64425,61218,207.26,78.13,72.64,56.49,910,8788,0.013,29.05,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,20/02/2022,18616433,31010,44224.857,186873,123,129.714,276696.57,460.903,657.315,2777.499,1.828,1.928,0.74,334,4.964,11436,169.974,,,8539,126.915,459062832,727316,6823.064,10.81,839767,12.481,0.0529,18.9,tests performed,139482283,52573589,48885893,38022801,34636,60435,207.31,78.14,72.66,56.51,898,8499,0.013,29.05,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,133800.9,10.09,-4.23,1988.68656
GBR,Europe,United Kingdom,21/02/2022,18654572,38139,43791.857,186981,108,123,277263.431,566.861,650.88,2779.104,1.605,1.828,0.73,324,4.816,11629,172.842,,,8430,125.295,459941941,879109,6836.13,13.066,828298,12.311,0.0532,18.8,tests performed,139534856,52581000,48901901,38051955,52573,59613,207.39,78.15,72.68,56.56,886,8400,0.012,29.04,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,22/02/2022,18695448,40876,43071,187100,119,121.286,277870.972,607.541,640.165,2780.873,1.769,1.803,0.75,312,4.637,11342,168.576,,,8236,122.412,460702169,760228,6847.429,11.299,803665,11.945,0.0539,18.5,tests performed,139591656,52589291,48919805,38082560,56800,55388,207.48,78.16,72.71,56.6,823,8286,0.012,29.04,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,23/02/2022,18734683,39235,40996.714,187217,117,119.714,278454.123,583.151,609.335,2782.612,1.739,1.779,0.79,304,4.518,11298,167.922,,,8105,120.465,461471403,769234,6858.863,11.433,771518,11.467,0.0535,18.7,tests performed,139648374,52598276,48937756,38112342,56718,53804,207.56,78.18,72.74,56.65,800,8010,0.012,29.04,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,24/02/2022,18773164,38481,39158,187340,123,119.571,279026.067,571.944,582.006,2784.44,1.828,1.777,0.82,289,4.295,11007,163.597,,,8144,121.045,462236168,764765,6870.229,11.367,744973,11.073,0.0529,18.9,tests performed,139698351,52606239,48953594,38138518,49977,51628,207.63,78.19,72.76,56.69,767,7826,0.012,29.04,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,25/02/2022,18804765,31601,36937.143,187460,120,118.714,279495.754,469.687,548.998,2786.223,1.784,1.764,0.85,271,4.028,10873,161.606,,,8151,121.149,462866440,630272,6879.597,9.368,731792,10.877,0.0509,19.7,tests performed,139752045,52614348,48969964,38167733,53694,52689,207.71,78.2,72.78,56.73,783,8143,0.012,29.04,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,26/02/2022,18804765,0,31334.571,187560,100,115.714,279495.754,0,465.727,2787.71,1.486,1.72,0.89,255,3.79,10596,157.489,,,8221,122.189,463338999,472559,6886.621,7.024,714783,10.624,0.0442,22.6,tests performed,139809636,52623819,48989616,38196201,57591,51713,207.8,78.21,72.81,56.77,769,7957,0.012,29.04,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,27/02/2022,18804765,0,26904.571,187678,118,115,279495.754,0,399.883,2789.463,1.754,1.709,0.94,271,4.028,10751,159.792,,,8185,121.654,463859148,520149,6894.352,7.731,685188,10.184,0.0397,25.2,tests performed,139840793,52628660,49000222,38211911,31157,51216,207.85,78.22,72.83,56.79,761,7867,0.012,29.04,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,133210.1,9.95,-4.46,1979.905483
GBR,Europe,United Kingdom,28/02/2022,18886701,81936,33161.286,187783,105,114.571,280713.571,1217.817,492.877,2791.024,1.561,1.703,0.98,290,4.31,10979,163.181,,,8344,124.017,464604151,745003,6905.425,11.073,666030,9.899,0.0502,19.9,tests performed,139884311,52634448,49014524,38235339,43518,49922,207.91,78.23,72.85,56.83,742,7635,0.011,23.15,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,01/03/2022,18985568,98867,41445.714,187889,106,112.714,282183.034,1469.463,616.009,2792.6,1.575,1.675,1.03,278,4.132,10941,162.616,,,8533,126.826,465278555,674404,6915.448,10.024,653769,9.717,0.0638,15.7,tests performed,139927804,52640258,49029528,38258018,43493,48021,207.98,78.24,72.87,56.86,714,7281,0.011,23.15,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,02/03/2022,19029321,43753,42091.143,188034,145,116.714,282833.336,650.302,625.602,2794.755,2.155,1.735,1.05,279,4.147,10869,161.546,,,8747,130.007,465994267,715712,6926.086,10.638,646123,9.603,0.0657,15.2,tests performed,139973288,52647706,49043938,38281644,45484,46416,208.04,78.25,72.89,56.9,690,7061,0.01,23.15,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,03/03/2022,19074696,45375,43076,188136,102,113.714,283507.746,674.41,640.24,2796.271,1.516,1.69,1.07,264,3.924,10727,159.436,,,8998,133.738,466767920,773653,6937.585,11.499,647393,9.622,0.0671,14.9,tests performed,140027447,52654053,49061567,38311827,54159,47014,208.12,78.26,72.92,56.94,699,6831,0.01,23.15,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,04/03/2022,19119181,44485,44916.571,188246,110,112.286,284168.928,661.182,667.596,2797.906,1.635,1.669,1.09,257,3.82,10925,162.379,,,9260,137.632,467423848,655928,6947.334,9.749,651058,9.677,0.0696,14.4,tests performed,140075947,52660741,49078128,38337078,48500,46272,208.2,78.27,72.94,56.98,688,6628,0.01,23.15,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,05/03/2022,19119181,0,44916.571,188347,101,112.429,284168.928,0,667.596,2799.407,1.501,1.671,1.11,256,3.805,10923,162.349,,,9422,140.039,467914855,491007,6954.632,7.298,653694,9.716,0.0693,14.4,tests performed,140128595,52668909,49096936,38362750,52648,45566,208.27,78.28,72.97,57.02,677,6441,0.01,23.15,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,06/03/2022,19119181,0,44916.571,188440,93,108.857,284168.928,0,667.596,2800.789,1.382,1.618,1.15,263,3.909,11069,164.519,,,9776,145.301,468430580,515725,6962.297,7.665,653062,9.706,0.0694,14.4,tests performed,140156950,52672968,49106830,38377152,28355,45165,208.32,78.29,72.99,57.04,671,6330,0.009,23.15,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,133177.9,9.85,-0.25,1979.426894
GBR,Europe,United Kingdom,07/03/2022,19245301,126120,51228.571,188564,124,111.571,286043.453,1874.525,761.412,2802.632,1.843,1.658,1.18,269,3.998,11544,171.579,,,9908,147.263,469192858,762278,6973.627,11.33,655530,9.743,0.0788,12.7,tests performed,140194389,52677564,49120352,38396473,37439,44297,208.37,78.29,73.01,57.07,658,6159,0.009,23.15,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,08/03/2022,19307014,61713,45920.857,188682,118,113.286,286960.695,917.242,682.523,2804.386,1.754,1.684,1.2,275,4.087,11867,176.38,,,10240,152.197,469931884,739026,6984.611,10.984,664761,9.88,0.0697,14.3,tests performed,140233703,52682128,49135007,38416568,39314,43700,208.43,78.3,73.03,57.1,650,5981,0.009,23.15,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,09/03/2022,19373884,66870,49223.286,188788,106,107.714,287954.586,993.891,731.607,2805.961,1.575,1.601,1.23,266,3.954,11986,178.148,,,10616,157.786,470697258,765374,6995.987,11.376,671856,9.986,0.0739,13.5,tests performed,140505942,52687324,49150338,38437814,272239,76093,208.83,78.31,73.05,57.13,1131,5660,0.008,23.15,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,10/03/2022,19457976,84092,54754.286,188902,114,109.429,289204.447,1249.862,813.814,2807.656,1.694,1.626,1.24,253,3.76,12183,181.076,,,10860,161.412,471469408,772150,7007.463,11.476,671641,9.983,0.0822,12.2,tests performed,140547747,52692089,49164620,38458430,41805,74329,208.9,78.32,73.07,57.16,1105,5434,0.008,23.15,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,11/03/2022,19530485,72509,58757.714,189023,121,111,290282.151,1077.703,873.318,2809.454,1.798,1.65,1.25,254,3.775,12357,183.662,,,11227,166.867,472193664,724256,7018.228,10.765,681402,10.128,0.0869,11.5,tests performed,140589008,52696527,49178986,38478760,41261,73294,208.96,78.32,73.09,57.19,1089,5112,0.008,23.15,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,12/03/2022,19530485,0,58757.714,189142,119,113.571,290282.151,0,873.318,2811.223,1.769,1.688,1.26,252,3.745,12669,188.3,,,11610,172.56,472745430,551766,7026.429,8.201,690082,10.257,0.0858,11.7,tests performed,140641497,52704574,49198721,38501365,52489,73272,209.04,78.33,73.12,57.22,1089,5095,0.008,23.15,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,13/03/2022,19530485,0,58757.714,189250,108,115.714,290282.151,0,873.318,2812.828,1.605,1.72,1.27,257,3.82,13046,193.903,,,11983,178.104,473325713,580283,7035.053,8.625,699305,10.394,0.0847,11.8,tests performed,140668555,52708425,49209241,38513136,27058,73086,209.08,78.34,73.14,57.24,1086,5065,0.008,23.15,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,132791.7,9.73,-2.93,1973.686792
GBR,Europe,United Kingdom,14/03/2022,19700952,170467,65093,189390,140,118,292815.807,2533.656,967.479,2814.909,2.081,1.754,1.29,280,4.162,13795,205.035,,,12440,184.896,474149986,824273,7047.305,12.251,708161,10.525,0.0926,10.8,tests performed,140716282,52713188,49226170,38537731,47727,74556,209.15,78.35,73.16,57.28,1108,5089,0.008,23.15,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,15/03/2022,19820181,119229,73309.571,189511,121,118.429,294587.911,1772.104,1089.602,2816.707,1.798,1.76,1.29,281,4.177,14319,212.824,,,12894,191.644,474981973,831987,7059.67,12.366,721441,10.723,0.1023,9.8,tests performed,140757171,52717450,49240749,38558064,40889,74781,209.21,78.35,73.19,57.31,1111,5046,0.007,23.15,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,16/03/2022,19911155,90974,76753,189655,144,123.857,295940.06,1352.149,1140.782,2818.848,2.14,1.841,1.27,281,4.177,14489,215.35,,,13198,196.162,475827392,845419,7072.236,12.565,732876,10.893,0.1056,9.5,tests performed,140795859,52721459,49254795,38576876,38688,41417,209.27,78.36,73.21,57.34,616,4876,0.007,23.15,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,17/03/2022,20001627,90472,77664.429,189793,138,127.286,297284.748,1344.688,1154.329,2820.899,2.051,1.892,1.26,292,4.34,14937,222.009,,,13564,201.602,476660234,832842,7084.615,12.379,741547,11.022,0.1056,9.5,tests performed,140836312,52725660,49269524,38596693,40453,41224,209.33,78.37,73.23,57.37,613,4796,0.007,23.15,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,18/03/2022,20093762,92135,80468.143,189960,167,133.857,298654.153,1369.405,1196,2823.381,2.482,1.99,1.24,287,4.266,15173,225.517,,,13790,204.961,477426917,766683,7096.01,11.395,747608,11.112,0.1085,9.2,tests performed,140877124,52730003,49284165,38616845,40812,41159,209.39,78.37,73.25,57.4,612,4782,0.007,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,19/03/2022,20093762,0,80468.143,190124,164,140.286,298654.153,0,1196,2825.818,2.438,2.085,1.22,277,4.117,15247,226.617,,,14222,211.382,478011394,584477,7104.697,8.687,752281,11.181,0.1078,9.3,tests performed,140928603,52740240,49303269,38637338,51479,41015,209.46,78.39,73.28,57.43,610,5095,0.008,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,20/03/2022,20093762,0,80468.143,190292,168,148.857,298654.153,0,1196,2828.315,2.497,2.212,1.21,280,4.162,15704,233.409,,,14431,214.488,478598465,587071,7113.423,8.726,753250,11.196,0.1077,9.3,tests performed,140956797,52747246,49312977,38648211,28194,41177,209.5,78.4,73.29,57.44,612,5546,0.008,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,132492.5,9.62,-2.34,1969.239774
GBR,Europe,United Kingdom,21/03/2022,20319434,225672,88354.571,190449,157,151.286,302008.322,3354.169,1313.216,2830.649,2.333,2.249,1.2,299,4.444,16499,245.225,,,14723,218.828,479452907,854442,7126.122,12.7,757560,11.26,0.1175,8.5,tests performed,141195753,52751751,49325037,38665626,238956,68496,209.86,78.41,73.31,57.47,1018,5509,0.008,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,22/03/2022,20413731,94297,84792.857,190613,164,157.429,303409.861,1401.539,1260.279,2833.086,2.438,2.34,1.17,316,4.697,16918,251.453,,,15002,222.975,480284763,831856,7138.486,12.364,757541,11.259,0.1128,8.9,tests performed,141268773,,49336877,38683737,73020,73086,209.97,,73.33,57.5,1086,5069,0.008,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,23/03/2022,20515998,102267,86406.143,190768,155,159,304929.858,1519.997,1284.257,2835.39,2.304,2.363,1.15,302,4.489,17155,254.975,,,15365,228.37,481114159,829396,7150.813,12.327,755252,11.225,0.1148,8.7,tests performed,141401078,52754119,49341160,38701747,132305,86460,210.16,78.41,73.34,57.52,1285,4666,0.007,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,24/03/2022,20613817,97819,87455.714,190928,160,162.143,306383.745,1453.887,1299.857,2837.768,2.378,2.41,1.12,330,4.905,17630,262.035,,,15637,232.413,481922810,808651,7162.832,12.019,751797,11.174,0.1173,8.5,tests performed,141497169,52759213,49352885,38718546,96091,94408,210.31,78.42,73.35,57.55,1403,4793,0.007,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,25/03/2022,20691123,77306,85337.286,191105,177,163.571,307532.746,1149.001,1268.37,2840.399,2.631,2.431,1.1,333,4.949,17881,265.766,,,15920,236.619,482654622,731812,7173.709,10.877,746815,11.1,0.1152,8.7,tests performed,141602615,52764899,49366211,38736666,105446,103642,210.46,78.42,73.37,57.57,1540,4985,0.007,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,26/03/2022,20691123,0,85337.286,191265,160,163,307532.746,0,1268.37,2842.777,2.378,2.423,1.07,345,5.128,17821,264.874,,,15997,237.764,483203807,549185,7181.872,8.163,741773,11.025,0.116,8.6,tests performed,141712994,52775615,49385014,38754002,110379,112056,210.63,78.44,73.4,57.6,1665,5054,0.008,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,27/03/2022,20691123,0,85337.286,191422,157,161.429,307532.746,0,1268.37,2845.111,2.333,2.399,1.05,344,5.113,18547,275.665,,,16208,240.9,483784517,580710,7190.503,8.631,740865,11.011,0.1162,8.6,tests performed,141763443,52783242,49393056,38761519,50449,115235,210.7,78.45,73.41,57.61,1713,5142,0.008,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,132737.1,9.55,2.02,1972.875271
GBR,Europe,United Kingdom,28/03/2022,20905515,214392,83725.857,191597,175,164,310719.261,3186.514,1244.42,2847.712,2.601,2.438,1.03,363,5.395,19316,287.094,,,16485,245.017,484561408,776891,7202.05,11.547,729786,10.847,0.1157,8.6,tests performed,141863396,52788065,49404026,38776246,99953,95378,210.85,78.46,73.43,57.63,1418,5188,0.008,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,29/03/2022,20986171,80656,81777.143,191787,190,167.714,311918.053,1198.792,1215.456,2850.536,2.824,2.493,1,365,5.425,19563,290.765,,,16616,246.964,485325723,764315,7213.41,11.36,720137,10.703,0.1145,8.7,tests performed,141973466,52792930,49415450,38791373,110070,100670,211.02,78.47,73.45,57.66,1496,5714,0.008,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,30/03/2022,21073009,86838,79573,191965,178,171,313208.729,1290.676,1182.696,2853.181,2.646,2.542,0.97,359,5.336,19703,292.846,,,16804,249.758,486065817,740094,7224.41,11,707380,10.514,0.1138,8.8,tests performed,142097072,52798443,49428034,38808096,123606,99428,211.2,78.47,73.47,57.68,1478,6332,0.009,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,31/03/2022,21147425,74416,76229.714,192153,188,175,314314.776,1106.047,1133.004,2855.975,2.794,2.601,0.95,356,5.291,19751,293.56,,,16874,250.799,486757968,692151,7234.697,10.287,690737,10.266,0.111,9,tests performed,142226665,52803478,49440582,38824622,129593,104214,211.39,78.48,73.48,57.71,1549,6324,0.009,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,01/04/2022,21216874,69449,75107.286,192355,202,178.571,315346.998,1032.222,1116.322,2858.978,3.002,2.654,0.92,352,5.232,20087,298.554,,,16776,249.342,487382148,624180,7243.975,9.277,675361,10.038,0.1119,8.9,tests performed,142353556,52808470,49452290,38840345,126891,107277,211.58,78.49,73.5,57.73,1594,6224,0.009,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,02/04/2022,21216874,0,75107.286,192543,188,182.571,315346.998,0,1116.322,2861.772,2.794,2.714,0.89,350,5.202,19744,293.456,,,16722,248.54,487806721,424573,7250.285,6.31,657559,9.773,0.1149,8.7,tests performed,142501681,52819360,49469208,38857493,148125,112670,211.8,78.51,73.53,57.75,1675,6249,0.009,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,03/04/2022,21216874,0,75107.286,192728,185,186.571,315346.998,0,1116.322,2864.522,2.75,2.773,0.87,342,5.083,20099,298.732,,,16777,249.357,488249393,442672,7256.865,6.579,637839,9.48,0.1185,8.4,tests performed,142569737,52826860,49478287,38866665,68056,115185,211.9,78.52,73.54,57.77,1712,6231,0.009,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,132529.9,9.46,-1.78,1969.795651
GBR,Europe,United Kingdom,04/04/2022,21359681,142807,64880.857,192900,172,186.143,317469.543,2122.544,964.326,2867.078,2.556,2.767,0.84,351,5.217,20554,305.495,,,16675,247.841,488855835,606442,7265.878,9.014,613490,9.118,0.1065,9.4,tests performed,142682439,52837997,49488642,38881391,112702,117006,212.07,78.53,73.56,57.79,1739,7133,0.011,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,05/04/2022,21410305,50624,60590.571,193099,199,187.429,318221.969,752.426,900.559,2870.036,2.958,2.786,0.81,364,5.41,20538,305.257,,,16708,248.331,489420671,564836,7274.273,8.395,584993,8.695,0.1043,9.6,tests performed,142807297,52849370,49498519,38895821,124858,119119,212.25,78.55,73.57,57.81,1770,8063,0.012,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,06/04/2022,21461556,51251,55506.714,193291,,,318983.714,761.745,824.998,2872.89,,,0.8,361,5.366,20559,305.569,,,16460,244.645,489989487,568816,7282.728,8.454,560524,8.331,0.0993,10.1,tests performed,142955467,52861739,49509109,38912031,148170,122628,212.48,78.57,73.59,57.84,1823,9042,0.013,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,07/04/2022,21508546,46990,51588.714,193517,226,167.429,319682.127,698.414,766.765,2876.249,3.359,2.488,0.79,357,5.306,20465,304.172,,,16298,242.238,490504369,514882,7290.38,7.653,535200,7.955,0.0967,10.3,tests performed,143098332,52873079,49520206,38928184,142865,124524,212.69,78.59,73.6,57.86,1851,9943,0.015,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,08/04/2022,21549830,41284,47565.143,193753,236,172.286,320295.733,613.605,706.962,2879.756,3.508,2.561,0.78,355,5.276,20182,299.966,,,16149,240.023,490965718,461349,7297.237,6.857,511939,7.609,0.0932,10.7,tests performed,143246573,52885279,49531879,38945572,148241,127574,212.91,78.6,73.62,57.88,1896,10973,0.016,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,09/04/2022,21549830,0,47565.143,193921,168,169.429,320295.733,0,706.962,2882.253,2.497,2.518,0.77,367,5.455,19609,291.449,,,15970,237.363,491302683,336965,7302.246,5.008,499423,7.423,0.0956,10.5,tests performed,143444480,52910458,49547812,38963993,197907,134686,213.2,78.64,73.64,57.91,2002,13014,0.019,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,10/04/2022,21549830,0,47565.143,194114,193,170.571,320295.733,0,706.962,2885.122,2.869,2.535,0.75,372,5.529,19752,293.575,,,15661,232.77,491617001,314318,7306.917,4.672,481087,7.15,0.0992,10.1,tests performed,143529693,52925734,49556712,38974239,85213,137137,213.33,78.66,73.66,57.93,2038,14125,0.021,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,133019.3,9.41,4.15,1977.069617
GBR,Europe,United Kingdom,11/04/2022,21641004,91174,40189,194296,182,172,321650.854,1355.122,597.33,2887.827,2.705,2.556,0.74,379,5.633,20190,300.085,,,15320,227.702,492109987,492986,7314.245,7.327,464879,6.91,0.0868,11.5,tests performed,143662759,52941680,49568681,38991568,133066,140046,213.53,78.69,73.67,57.95,2082,14812,0.022,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,12/04/2022,21679280,38276,38425,194489,193,171.143,322219.752,568.897,571.112,2890.696,2.869,2.544,0.72,385,5.722,19888,295.596,,,14972,222.529,492543871,433884,7320.693,6.449,446171,6.631,0.0864,11.6,tests performed,143817666,52959181,49580222,39009357,154907,144338,213.76,78.71,73.69,57.98,2145,15687,0.023,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
GBR,Europe,United Kingdom,13/04/2022,21715116,35836,36222.857,194706,217,202.143,322752.383,532.631,538.381,2893.921,3.225,3.004,0.72,355,5.276,19130,284.33,,,14652,217.773,492966529,422658,7326.975,6.282,425292,6.321,0.086,11.6,tests performed,143982907,52978585,49592843,39028451,165241,146777,214,78.74,73.71,58.01,2182,16692,0.025,20.37,67281040,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,,,,
